table_name,name,col_type,description,badges,attribute_name,col_description,is_nullable,is_primary_key,is_foreign_key,sensitivity,technical_source,is_view,database,cluster,schema,sort_order
mdd_spp_prvdr_snctn,prvdr_snctn_efctv_ts,TIMESTAMP,The date on which a sanction that has been imposed or levied against a Provider  becomes effective.,,Provider Sanction Effective Timestamp,The date on which a sanction that has been imposed or levied against a Provider  becomes effective.,No,No,,,,Table,hive,gold,hive_mdm,346
mdd_spp_prvdr_snctn,reinstmt_ts,TIMESTAMP,Reinstatement date for the adverse action imposed on the organization.,Nullable,Reinstatement Timestamp,Reinstatement date for the adverse action imposed on the organization.,Yes,No,,,,Table,hive,gold,hive_mdm,347
mdd_spp_prvdr_snctn,reinstmt_rsn_cd,VARCHAR(30),Unique value that indicates the reason for the reinstatement of the organization.,Nullable,Reinstatement Reason Reference Code,Unique value that indicates the reason for the reinstatement of the organization.,Yes,No,,,,Table,hive,gold,hive_mdm,348
mdd_spp_prvdr_snctn,proc_cntl_dtl_insrt_sk,INTEGER,A unique identifier of the process that inserted the record. ,,Process Control Detail Insert Surrogatekey,A unique identifier of the process that inserted the record. ,No,No,,,,Table,hive,gold,hive_mdm,349
mdd_spp_prvdr_snctn,rec_add_ts,TIMESTAMP,The data lineage column used to identify the date and time that the record was inserted into the table.,,Record Add Timestamp,The data lineage column used to identify the date and time that the record was inserted into the table.,No,No,,,,Table,hive,gold,hive_mdm,350
mdd_spp_prvdr_snctn,rec_updt_ts,TIMESTAMP,The data lineage column used to identify the date and time that the record was update within the table.,,Record Update Timestamp,The data lineage column used to identify the date and time that the record was update within the table.,No,No,,,,Table,hive,gold,hive_mdm,351
mdd_spp_prvdr_snctn,reinstmt_rsn_desc,VARCHAR(255),Description for the unique value that indicates the reason for the reinstatement of the organization.,Nullable,Reinstatement Reason Reference Description,Description for the unique value that indicates the reason for the reinstatement of the organization.,Yes,No,,,,Table,hive,gold,hive_mdm,352
mdd_spp_prvdr_snctn,proc_cntl_dtl_last_updt_sk,INTEGER,A unique identifier of the process that last updated the record.,,Process Control Detail Last Update Surrogatekey,A unique identifier of the process that last updated the record.,No,No,,,,Table,hive,gold,hive_mdm,353
mdd_spp_prvdr_snctn,mdm_prvdr_sk,BIGINT,The system generated unique identifier for a Provider Lean Index record in Master Data Management System.,,MDM Provider Surrogatekey,The system generated unique identifier for a Provider Lean Index record in Master Data Management System.,No,No,,,,Table,hive,gold,hive_mdm,354
mdd_spp_prvdr_snctn,snctn_desc,VARCHAR(255),Description for the sanction code,Nullable,Provider Sanction Description,Description for the sanction code,Yes,No,,,,Table,hive,gold,hive_mdm,355
mdd_spp_prvdr_snctn,prvdr_snctn_sk,DECIMAL(20),An identification component from the source system used to achieve an uniqueness in the data loaded into this table.,,Provider Sanction Surrogatekey,An identification component from the source system used to achieve an uniqueness in the data loaded into this table.,No,No,,,,Table,hive,gold,hive_mdm,356
mdd_spp_prvdr_snctn,rec_stus_cd,VARCHAR(30),"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",,Record Status Code,"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",No,No,,,,Table,hive,gold,hive_mdm,357
mdd_spp_prvdr_snctn,mdm_prvdr_snctn_sk,BIGINT,Unique number generated on MDM to make the row in the table unique.,,MDM Provider Sanction Surrogatekey,Unique number generated on MDM to make the row in the table unique.,No,No,,,,Table,hive,gold,hive_mdm,358
mdd_spp_prvdr_snctn,src_sys_name,VARCHAR(35),Name of the system from which the record is sourced.,Nullable,Source System Name,Name of the system from which the record is sourced.,Yes,No,,,,Table,hive,gold,hive_mdm,359
mdd_spp_prvdr_snctn,src_sub_sys_name,CHAR(18),"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Nullable,Source Sub System Name,"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Yes,No,,,,Table,hive,gold,hive_mdm,360
mdd_spp_prvdr_snctn,rptg_prd_dt,DATE,Date that indicates the source reporting period of the record,Nullable,Reporting Period Date,Date that indicates the source reporting period of the record,Yes,No,,,,Table,hive,gold,hive_mdm,361
mdd_spp_prvdr_lgl_actn,lgl_actn_txt,VARCHAR(100),"Description of why and how the adverse legal action occurred in connection with a conviction, suspension, revocation, restriction, denial or other adverse action to a person.",Nullable,Legal Action Text,"Description of why and how the adverse legal action occurred in connection with a conviction, suspension, revocation, restriction, denial or other adverse action to a person.",Yes,No,,,,Table,hive,gold,hive_mdm,362
mdd_spp_prvdr_lgl_actn,law_authrty_name,VARCHAR(80),"Law enforcement authority/court/administrative body that imposed the action, and the resolution.",Nullable,Law Authority Name,"Law enforcement authority/court/administrative body that imposed the action, and the resolution.",Yes,No,,,,Table,hive,gold,hive_mdm,363
mdd_spp_prvdr_lgl_actn,rsltn_txt,VARCHAR(255),"Evidence of how the adverse legal action was finally resolved. (e.g., reinstatement notices, etc.)",Nullable,Resolution Text,"Evidence of how the adverse legal action was finally resolved. (e.g., reinstatement notices, etc.)",Yes,No,,,,Table,hive,gold,hive_mdm,364
mdd_spp_prvdr_lgl_actn,prvdr_lgl_actn_ts,TIMESTAMP,The date on which a sanction that has been imposed or levied against a Provider  becomes effective.,,Provider Legal Action Timestamp,The date on which a sanction that has been imposed or levied against a Provider  becomes effective.,No,No,,,,Table,hive,gold,hive_mdm,365
mdd_spp_prvdr_lgl_actn,trmntn_ts,TIMESTAMP,The date on which the Health Care Provider  enrollment to bill Medicare for the indicated type of submission form in the indicated U.S. state ceased to be active.,Nullable,Legal Action Termination Timestamp,The date on which the Health Care Provider  enrollment to bill Medicare for the indicated type of submission form in the indicated U.S. state ceased to be active.,Yes,No,,,,Table,hive,gold,hive_mdm,366
mdd_spp_prvdr_lgl_actn,proc_cntl_dtl_insrt_sk,INTEGER,A unique identifier of the process that inserted the record. ,,Process Control Detail Insert Surrogatekey,A unique identifier of the process that inserted the record. ,No,No,,,,Table,hive,gold,hive_mdm,367
mdd_spp_prvdr_lgl_actn,rec_add_ts,TIMESTAMP,The data lineage column used to identify the date and time that the record was inserted into the table.,,Record Add Timestamp,The data lineage column used to identify the date and time that the record was inserted into the table.,No,No,,,,Table,hive,gold,hive_mdm,368
mdd_spp_prvdr_lgl_actn,rec_updt_ts,TIMESTAMP,The data lineage column used to identify the date and time that the record was update within the table.,,Record Update Timestamp,The data lineage column used to identify the date and time that the record was update within the table.,No,No,,,,Table,hive,gold,hive_mdm,369
mdd_spp_prvdr_lgl_actn,mdm_prvdr_sk,BIGINT,The system generated unique identifier for a Provider Lean Index record in Master Data Management System.,,MDM Provider Surrogatekey,The system generated unique identifier for a Provider Lean Index record in Master Data Management System.,No,No,,,,Table,hive,gold,hive_mdm,370
mdd_spp_prvdr_lgl_actn,prvdr_lgl_actn_sk,DECIMAL(20),An identification component from the source system used to achieve an uniqueness in the data loaded into this table.,,Provider Legal Action Surrogatekey,An identification component from the source system used to achieve an uniqueness in the data loaded into this table.,No,No,,,,Table,hive,gold,hive_mdm,371
mdd_spp_prvdr_lgl_actn,rec_stus_cd,VARCHAR(30),"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",,Record Status Code,"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",No,No,,,,Table,hive,gold,hive_mdm,372
mdd_spp_prvdr_lgl_actn,proc_cntl_dtl_last_updt_sk,INTEGER,A unique identifier of the process that last updated the record.,Nullable,Process Control Detail Last Update Surrogatekey,A unique identifier of the process that last updated the record.,Yes,No,,,,Table,hive,gold,hive_mdm,373
mdd_spp_prvdr_lgl_actn,mdm_prvdr_lgl_actn_sk,BIGINT,Unique number generated on MDM to make the row in the table unique.,,MDM Provider Legal Action Surrogatekey,Unique number generated on MDM to make the row in the table unique.,No,No,,,,Table,hive,gold,hive_mdm,374
mdd_spp_prvdr_lgl_actn,src_sys_name,VARCHAR(35),Name of the system from which the record is sourced.,Nullable,Source System Name,Name of the system from which the record is sourced.,Yes,No,,,,Table,hive,gold,hive_mdm,375
mdd_spp_prvdr_lgl_actn,src_sub_sys_name,CHAR(18),"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Nullable,Source Sub System Name,"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Yes,No,,,,Table,hive,gold,hive_mdm,376
mdd_spp_prvdr_lgl_actn,rptg_prd_dt,DATE,Date that indicates the source reporting period of the record,Nullable,Reporting Period Date,Date that indicates the source reporting period of the record,Yes,No,,,,Table,hive,gold,hive_mdm,377
mdd_prvdr_dm_lcn_txy_astn_hsty,prvdr_lcn_txy_astn_hsty_sk,INT,"The surrogate key in a database is a unique identifier for either an entity in the modeled world or an object in the database. The surrogate key is not derived from application data, unlike a natural (or business) key which is derived from application data. Dummy sequential integer that acts as a Primary Key for the table.",,Provider License Taxonomy Association History Surrogatekey,"The surrogate key in a database is a unique identifier for either an entity in the modeled world or an object in the database. The surrogate key is not derived from application data, unlike a natural (or business) key which is derived from application data. Dummy sequential integer that acts as a Primary Key for the table.",No,No,,,,Table,hive,gold,hive_mdm,378
mdd_prvdr_dm_lcn_txy_astn_hsty,proc_cntl_dtl_insrt_sk,INTEGER,A unique identifier of the process that inserted the record. ,,Process Control Detail Insert Surrogatekey,A unique identifier of the process that inserted the record. ,No,No,,,,Table,hive,gold,hive_mdm,379
mdd_prvdr_dm_lcn_txy_astn_hsty,rec_add_ts,TIMESTAMP,The data lineage column used to identify the date and time that the record was inserted into the table.,,Record Add Timestamp,The data lineage column used to identify the date and time that the record was inserted into the table.,No,No,,,,Table,hive,gold,hive_mdm,380
mdd_prvdr_dm_lcn_txy_astn_hsty,rec_updt_ts,TIMESTAMP,The data lineage column used to identify the date and time that the record was update within the table.,,Record Update Timestamp,The data lineage column used to identify the date and time that the record was update within the table.,No,No,,,,Table,hive,gold,hive_mdm,381
